,-177.5,-172.5,-167.5,-162.5,-157.5,-152.5,-147.5,-142.5,-137.5,-132.5,-127.5,-122.5,-117.5,-112.5,-107.5,-102.5,-97.5,-92.5,-87.5,-82.5,-77.5,-72.5,-67.5,-62.5,-57.5,-52.5,-47.5,-42.5,-37.5,-32.5,-27.5,-22.5,-17.5,-12.5,-7.5,-2.5,2.5,7.5,12.5,17.5,22.5,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.5,112.5,117.5,122.5,127.5,132.5,137.5,142.5,147.5,152.5,157.5,162.5,167.5,172.5,177.5
7.5,1.716817894,1.63830517,1.570470411,1.404200605,1.389019927,1.23027982,1.151844769,1.2455956,1.370924677,1.134207475,1.069041558,1.028283094,0.927041226,0.980531331,1.151882412,1.345404347,1.439634538,1.521926776,1.540412914,1.646878612,1.886401772,2.048070452,2.600583005,2.675863079,2.142537145,1.574783931,1.591942442,1.735104328,1.931040568,2.12560881,2.232257479,2.375498321,2.432574595,2.547983602,2.693033871,2.553639695,2.691696272,2.112971955,2.035485633,2.095254366,2.377776112,2.5494541,2.565321217,2.38240736,2.46770796,2.652364247,2.168768065,2.345016546,2.367907875,2.370295824,2.313239005,2.201111981,2.17547924,2.119885671,2.039775844,1.931199527,1.819386189,1.540754806,1.568334668,1.528200818,1.547657135,1.798846744,1.829879837,1.88743836,2.009612992,1.953589744,1.864983052,1.826821546,1.914176552,1.811380488,NA,NA
12.5,NA,1.669795592,1.641255791,1.531771085,1.433254055,1.418209009,1.444334526,1.422952531,1.423710979,1.248054465,1.232016967,1.380463848,1.234038876,1.247143912,1.253790629,1.392994602,1.609312702,1.73765712,1.667930807,1.789052903,1.833646694,1.980639655,1.962051367,1.877322582,1.823564649,1.672351237,1.621049002,1.673283915,1.850219511,2.01639913,2.062362568,2.124405902,2.392320964,2.581951018,2.673099935,2.28574924,1.996474832,2.108524113,1.604272609,1.759476791,1.922775773,1.904046561,2.617274044,2.530874955,2.382349544,2.366143412,2.131295303,2.333640726,2.339610025,2.337361159,2.32204041,2.147974533,2.106195242,2.050006619,1.937852217,1.924100454,2.109835653,2.36080707,1.853581281,1.703704817,1.671354375,1.801829684,1.704538704,1.85531575,1.929577037,1.957034301,1.975342902,NA,NA,NA,NA,NA
17.5,1.808811268,1.758387002,1.752895734,1.634312907,1.543602715,1.38308404,1.351625291,1.239581958,1.164031165,1.259614557,1.46606845,1.747689601,1.723869824,1.433756081,1.238370436,1.652497703,1.837826307,1.646944442,1.983392969,1.656534319,1.887004812,1.961383241,2.050892225,1.99606578,1.880896035,1.840413133,1.762799385,1.764718168,1.903853244,2.026340777,1.964726085,1.890764051,1.912273542,3.540792224,2.907608995,2.715984422,2.377323122,1.942007072,1.60972126,1.792770336,1.761552035,2.094927119,2.58826637,2.020220296,2.302361904,3.13393249,2.879341641,2.450520089,2.331126596,2.284661516,2.184380967,2.09829392,1.90780534,1.894628898,1.652006703,2.393492139,1.90164095,1.965858118,2.23498417,2.114530546,1.970899891,1.601528021,1.593978346,1.629400438,1.681094978,1.882363886,1.93523601,1.899335286,NA,NA,NA,NA
22.5,1.735631062,1.786906843,1.743496159,1.717896368,1.706372701,1.524332827,1.447021741,1.304795578,1.210755154,1.359966544,1.628929158,1.858330626,1.94700832,1.777319312,1.53982196,2.011030776,2.034048523,1.476088023,1.21191876,1.466322152,1.702483571,1.862437577,1.928344772,2.053132406,2.029655457,1.935973649,1.866206024,1.878161287,2.032787062,2.193768396,2.119975009,1.897720467,1.989819563,3.601236439,3.629858066,3.575710207,3.276621347,2.703009651,2.421265984,2.166678532,2.06311706,2.290808113,2.278571009,2.095839541,2.996070343,3.520709846,3.579132845,2.84698922,2.199223883,2.20804684,1.97155133,1.836597528,1.728385479,1.942511805,1.982814758,2.817513799,1.8824468,1.549086821,2.487288255,2.4335914,2.245072384,1.707308184,1.508982339,1.607804987,1.626338762,1.640753352,1.808138995,1.698195251,1.656456995,1.679954467,1.668097317,1.705869305
27.5,1.704342586,1.889299914,1.855684931,1.846282592,1.8569858,1.826904342,1.77978848,1.566990083,1.364372376,1.36578108,1.58827793,1.796552854,2.065425956,2.90219898,2.300709484,2.083840273,2.246195599,1.460042747,0.922613226,1.000441834,1.202335788,1.587696883,1.884720003,2.027341578,1.99874464,1.853097642,1.739490759,1.658252374,1.820925952,2.113455402,2.271384059,2.257754641,2.264585103,2.730023684,3.963395877,4.137063253,3.975669683,3.663138693,3.12417977,2.540586981,2.260352773,2.318327156,2.333348665,2.423801856,3.208511489,3.226560993,2.904195313,2.848919705,2.600136859,2.165893017,2.286633361,2.016545258,1.94573893,2.063796642,2.370254871,2.416168286,2.305609077,2.11336738,2.255128304,2.747991709,2.289694784,2.393987674,1.956067328,1.57201708,1.672381764,1.22006549,1.223375781,1.357830133,1.530039606,1.732943908,1.630223184,1.664896227
32.5,1.816248907,1.871530915,1.806054973,1.947357145,2.083212536,2.148924479,2.152484072,1.880033448,1.599397815,1.443790524,1.553005347,1.890051059,3.219891449,2.883752309,2.40959304,2.950391017,0.623192467,0.883375847,0.434729999,0.774652491,0.638128989,1.266616391,1.847247664,2.145372702,2.117362918,1.924983815,1.741031815,1.508042238,1.505975331,1.731392204,1.981674395,2.21935229,2.431107181,2.05693597,3.04746893,3.65781731,4.052079707,3.956223492,3.178329626,1.918444894,2.040802656,1.771907445,1.71284009,2.478222841,3.169505827,3.966819916,4.023968566,3.869469592,3.708497771,2.884485441,1.948788094,2.177903676,2.142225608,2.421094451,2.66436073,2.637212026,2.325006367,2.335826667,2.978585752,3.188188799,2.360819225,3.251192918,3.113427034,2.522339361,2.12711833,1.478660443,1.164798465,1.230635174,1.517507291,1.796781116,1.714047478,1.786581211
37.5,1.840933296,1.831459047,1.82857946,1.702116469,1.938822233,2.182112279,2.251839184,2.090710556,1.864150804,1.595711141,1.566724106,1.829033277,2.35526982,2.574004253,2.692494921,2.216203994,1.241213709,0.985093968,1.032528999,1.581228505,1.983770656,2.04089185,2.035143661,1.782232034,1.695498872,1.738702498,1.539520106,1.196011798,1.049625828,1.551740198,1.832738462,1.863624186,2.114480463,2.117012112,2.720131126,2.798800527,2.638740937,2.722628923,2.167479044,2.01513529,1.800411522,1.947260943,1.917473854,2.792187932,3.338051791,3.539227602,2.787450499,4.185193714,4.165124073,3.693384141,2.934672094,2.89390861,2.854953028,2.882755168,3.577119638,3.078088405,NA,3.026113765,3.381542609,3.61164401,2.264031472,3.299212873,3.56779075,2.992954326,2.815599784,2.021991744,1.408668793,1.273574882,1.416847021,1.762379687,1.686401413,1.751370848
42.5,1.343744087,1.512331398,1.631232149,1.698515487,1.837172148,1.959268962,2.07471823,1.982756038,1.852150424,1.669662801,1.605881732,2.186481944,1.578882812,1.746876095,2.731211897,2.373602015,1.958786484,1.650082756,1.990997917,2.467832455,2.731865379,3.567299866,3.380799004,3.207833287,2.140079324,2.187817058,1.601761914,0.627439845,0.407705903,0.497744995,0.828414962,1.391709914,1.826905509,1.982350335,2.598521085,3.219060778,2.815710608,2.320319712,2.502681292,2.335477949,2.884774017,2.678209635,2.107558347,2.008203781,3.32674579,2.924353735,2.7399361,4.605459823,4.206015114,3.804547061,4.020929687,3.889754796,3.9972486,4.768990367,NA,NA,NA,4.150077931,4.052240089,4.48292717,4.42876525,4.327834121,3.429101591,2.080417871,1.847973,1.598188592,1.488594394,1.493874347,1.494145044,1.435192214,1.309558253,1.332292804
47.5,1.492298306,1.588575566,1.688576348,1.763642212,1.833550766,1.934735126,2.015282929,1.891068793,1.836840881,1.786126732,1.794254543,1.939691847,2.26388751,2.595290694,3.031321868,3.146632415,3.357622277,2.643327167,2.345094569,2.867284387,3.60394567,3.931030372,3.217680896,3.606192549,3.59822347,2.892230197,1.552971376,0.286770232,-0.226239327,-0.271266985,0.018241298,0.678100364,1.232159594,1.649279976,2.00094492,2.508098706,3.408059648,4.092305463,3.805899314,3.918123963,2.83958591,3.683916907,3.550417538,3.753510405,4.673317233,4.322280097,4.303222911,4.681067648,4.710903067,4.763975743,4.484017994,4.483197021,4.751198669,5.078560425,5.358780828,5.117932912,4.560248809,4.747998838,4.61400951,4.91370927,4.716177764,4.963606244,4.697888657,3.737540843,1.756642614,1.076404457,1.638984373,1.843741529,1.860273357,1.696173461,1.6395111,1.51224501
52.5,1.807851355,1.75866814,1.777542427,1.90568605,2.072238874,2.178120357,2.174554716,2.016926555,1.926118318,1.980198297,2.287471924,2.661891626,2.475352354,2.508507642,3.487400745,3.403540063,3.568822863,3.803585569,3.496919713,3.128825491,3.378608775,3.560082111,3.620779789,3.753611511,2.856105073,2.248277344,0.971434185,-0.005400215,-0.334948797,-0.695394254,-0.369443283,0.205043944,0.661307467,1.259082344,1.813615676,2.288749642,2.448616679,3.003426001,3.250817345,2.841634455,3.346795716,4.213881998,4.303331125,4.656955712,4.803720427,5.177685858,4.847989918,4.249563196,4.492049259,4.484133516,5.007379528,4.665619073,4.466905796,4.731706519,4.909810212,5.10519067,5.287717093,4.869299116,4.500347385,4.631105922,4.201818012,4.509402518,4.863215474,3.656968253,2.885486975,0.967053571,1.272070731,2.119711239,1.540974552,1.462901022,1.641767608,1.639026956
57.5,1.614588399,1.763255923,2.001485771,2.226138941,2.456942659,2.577521775,2.509597614,2.340417518,2.248335593,2.265471166,3.338680866,3.488594123,3.212586259,3.999081359,4.008001838,3.860786376,3.652614843,2.143366046,NA,NA,NA,3.776413003,3.728227798,4.947544097,2.618450861,1.594243289,0.643462238,-0.191808378,-0.488920782,-0.604313709,-0.444744592,-0.068158964,0.431653677,0.805777894,1.203677285,1.407167828,1.552425371,2.049013334,2.5813268,2.770770225,2.810721493,3.880413793,4.130260856,4.473834847,4.292908016,4.506676499,4.096693869,3.573204924,4.49136669,3.94556286,4.334862332,4.751099321,4.365760434,4.795056424,4.613275657,4.703481576,4.990170405,3.94467517,4.412793517,4.4821623,4.300180932,4.285703415,4.467987338,3.514388085,3.11091713,1.179996966,1.435140563,2.496096548,1.662013523,1.253435462,1.118845448,1.322240236
62.5,NA,NA,1.846858598,3.147714797,3.731110717,3.735898451,3.316916035,3.503440282,3.977414993,3.787084683,4.338009312,4.815563724,5.17092012,4.180263607,3.956642829,3.676597663,3.652900209,NA,NA,NA,NA,NA,NA,NA,1.657468813,0.85225678,1.408478714,0.5689715,-0.641877158,-0.265637041,0.005586426,0.570497644,0.766936475,0.865302006,0.961792423,1.117518593,1.214314953,1.966844321,2.972231229,3.346578479,3.237650302,3.444474087,3.44410918,3.562130797,3.610643551,3.619347807,3.524954705,3.213635089,3.219524721,3.091184927,4.194069132,4.558740878,4.781668773,4.597091619,4.25395586,4.263930535,4.699800172,4.311694129,4.178694416,3.965838785,3.544136234,3.594281106,3.926774937,4.074647023,NA,NA,5.394109347,NA,2.72622997,3.022630027,2.769921801,2.187814022
67.5,NA,NA,NA,4.144286408,4.870817129,4.804214058,5.199426759,4.983041176,5.251059367,5.568211333,5.231684127,5.075273036,5.185802671,3.913774719,3.156779399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.028402602,NA,NA,1.382453932,1.175098345,0.873252489,0.880921044,0.986296482,1.311105966,1.752686425,2.22825246,2.958049398,3.196193832,3.126985268,2.895830062,3.130752102,2.607302707,NA,3.571168339,3.601055841,3.760532039,3.831581206,3.535639783,4.369996584,3.967031181,3.868725285,4.817087581,4.306677457,NA,NA,NA,NA,NA,4.133845903,4.025270155,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62258347,NA,NA,NA,NA,NA,1.706766296,NA,NA,NA,1.124874382,1.256610393,1.193856844,1.765526773,2.175065705,2.296887849,2.231378894,2.241834576,2.272317515,1.99538556,2.4789778,3.416042685,3.330776924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.650717379,2.672757423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.295113428,2.19879672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
