"","clip_id","newspaper_name","fulldate","p_number","secondary_p_number","url","text","narrative_detail","headline","num_turtles","species","spp_id","location_certainty","weight_lb","length_ft_inches","habitat","notes","year","data_quality_index","data_quality_cat","num_turtles_numeric","weight_kg","length_cm","location","county_muni","state","country","latitude","longitude"
"28","laherald_19070613","""Los Angeles Herald""",1907-06-13,10,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19070613.2.109&srpos=125&e=-------en--20-LAH-121--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""Special to The Herald. \n LONG BEACH, June 12.—Two years ago Capt. Billy Graves gaffed a huge turtle while out fishing in his boat, Twilight. Yesterday, while out on the banks with a party in the new boat Tourist, Capt. Graves met a turtle which he declares to be the same giant which escaped from him before. \n The big turtle yesterday swam along by the side of the boat and laid one of his ""flippers"" upon the craft as if he wanted to turn the Tourist upside down. Graves ran to get his rifle, but when he returned the monster was a hundred yards to leeward. The skipper attempted to follow, but the engine in the boat went wrong and the quest was abandoned.""","2","""GAFFED TURTLE SEEKS REVENGE ON SKIPPER""","1","green","inferred","inferred",NA,NA,"not_reported","na","1907",7,"high",1,NA,NA,"long_beach","los_angeles","california","usa",33.800208,-118.156115
"29","laherald_19070622","""Los Angeles Herald""",1907-06-22,1,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19070622.2.11&srpos=133&e=-------en--20-LAH-121--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""By Associated Press. \n SAN DIEGO, June 21.— One of the puzzles of the sea came to the surface yesterday when a gigantic sea turtle was captured by Julius Solissa, a fisherman in whose net it had become entangled. The monster weighs 1902 1/2 pounds, almost a ton, and its shell is five feet two inches from tip to tip. On Its back plainly is burned or carved this inscription: ""British ship Sea Bride, .August 12, 1881, 2 south, 86 wset. If found please notify Thomas Fletcher, Brawley road, Rivington, England."" \n It would appear from this that the turtle was captured twenty-six years ago in the South Pacific, and that it was released after the lettering had been burned in its shell.""","2","""TURTLE FIRST CAUGHT IN SOUTH PACIFIC IS SAN DIEGO PUZZLE""","1","green","inferred","inferred",1902.5,"5'2","not_reported","""this appears to be the same turtle that is reported about in sdunion_19070621, latimes_19070622, and sdut_19070621; additionally, wset is a typo of west in the article itself""","1907",7,"high",1,862.96,157.48,"san_diego","san_diego","california","usa",32.8245525,-117.1089785
"30","laherald_19120828","""Los Angeles Herald""",1912-08-28,13,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19120828.2.111&srpos=134&e=-------en--20-LAH-121--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""The 200-pound shell of the largest turtle in the world, captured yesterday near San Diego after a terrific battle of seven hours on the sea, will serve as a bulletin board for the San Diego 1915 fair in the exhibit rooms of the Los Angeles chamber of commerce, if James A. Jasper, special representative of the southern city's chamber here, is successful in his efforts to secure the shell. \n The turtle measured nearly eight feet in length, six feet in width and was two feet thick. It weighed 2500 pounds. \n ""I am exerting every effort to secure the shell for the exhibit rooms of the chamber of commerce here,” said Mr. Jasper. “I propose to advertise the San Diego fair with a sketch of the exposition grounds on its shell.”""","2","""World’s Biggest Turtle Shell to Boost 1915 Fair""","1","leatherback","inferred","inferred",2500,"8'","not_reported","na","1912",7,"high",1,1133.98,NA,"san_diego","san_diego","california","usa",32.8245525,-117.1089785
"31","laherald_19010825","""Los Angeles Herald""",1901-08-25,2,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19010825.2.58&srpos=167&e=-------en--20-LAH-161--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""(Special Correspondence.) \n SANTA BARBARA. Aug 24 —J. W. Nier of this city has classified the large sea turtle caught on Wednesday in this channel as a native of the Mediterranean sea. It is Spargis coriacia, and its being on this coast is the greatest of wonders. The thing is not edible. \n It was killed Thursday afternoon because it seemed to be dying from being so long out of water. It had been placed in a large tank house, where it was kept wet down, but in this it was apparently not happy, for with its large and powerful flippers it smashed out one of the sides of the house and got into the yard of the Larco fish market, where it was kept. It was then placed in a tank that was so small that it could not move in any way. Putting it in this cramped position was probably the cause of its death. \n How the turtle got into these waters would be an interesting study in ocean currents. It must have come from the Mediterranean. The skin and shell have been saved.""","2","""SANTA BARBARA'S BIG TURTLE COMES FROM FAR OFF WATERS""","1","leatherback","inferred","known",NA,NA,"not_reported","""The article reports the species to be 'Spargis coriacia' which seems to be some kind of leatherback or similar based on googling. It also notes that Santa Barbara is an unusual place (for the time) to find a turtle of this species.""","1901",8,"high",1,NA,NA,"santa_barbara_channel","na","california","usa",34.2419435,-119.89
"32","laherald_19080801","""Los Angeles Herald""",1908-08-01,4,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19080801.2.72.3&srpos=176&e=-------en--20-LAH-161--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""A two hundred-pound turtle—a dead one—was washed ashore at Balboa beach last week. No cause of death was apparent in the creature, according the Newport News. 'Perhaps the poor turtle was struck by the tusks of a wild ""blind pig"" while paddling past Newport.—Huntington Beach News.""","1","""Tragic Fate of Turtle""","1","green","inferred","known",200,NA,"""washed ashore dead""","""this turtle washed ashore and was found dead""","1908",8,"high",1,90.72,NA,"balboa_beach","orange","california","usa",33.5970701,-117.8911576
"33","laherald_19140915","""Los Angeles Herald""",1914-09-15,1,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19140915-02.2.11&srpos=212&e=-------en--20-LAH-201--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""Charley Rand will give a dinner this evening at Baron Long’s Country club, complimentary to Mel Nordlinger, his partner upon a recent cruise to Cedros island. While they were away they hooked a 420-pound turtle, bringing it back alive. It has been cooked and will form the chief number on the menu. Dinner starts with turtle soup at 7 o’clock. It is an invitation affair.""","2","""COMPLIMENTARY DINNER GIVEN AT BARON LONG’S""","1","green","inferred","inferred",420,NA,"not_reported","na","1914",7,"high",1,190.51,NA,"cedros_island","ensenada","baja_california","mexico",28.2012034,-115.2522841
"34","laherald_19070901","""Los Angeles Herald""",1907-09-01,6,"na","""https://cdnc.ucr.edu/?a=d&d=LAH19070901.2.93&srpos=216&e=-------en--20-LAH-201--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","“Special to The Herald. \n LONG BEACH, Aug. 31. -With the big devil fish recently captured near here with the gigantic turtle which every visitor to this beach will remember, and a monster swordfish caught near San Pedro, Robert Griffin, agent for the Diamond Boat company, will soon go ""on the road."" \n He expects to make good money with his assortment of deep sea wonders.”","2","""WILL TOUR WITH TURTLE, SWORDFISH AND OCTOPUS""","1","green","inferred","inferred",NA,NA,"not_reported","""article says that the turtle was caught 'near' Long Beach, though exact location not reported; also claims that the turtle is 'gigantic' though no size is given""","1907",7,"high",1,NA,NA,"long_beach","los_angeles","california","usa",33.800208,-118.156115
"35","laherald_18861127","""Los Angeles Herald""",1886-11-27,1,"na","""https://cdnc.ucr.edu/?a=d&d=LAH18861127.2.13&srpos=231&e=-------en--20-LAH-221--txt-txIN-turtle+NOT+tippy+NOT+%22good+night%22-------""","""The Mersch Bros. at stalls 15, 17, and 19, Mott market, have received a sea turtle which is the giant of the age in this line so far as Los Angeles goes. The ""monster of the deep"" weighs 640 pounds. Here is the chance for gourmets to get a steak, or a piece for soup which does not turn up every day. Go in and take a look at the fellow and feel his teeth. It is fine.""","2","""Turtle Soup or Steak.""","1","green","inferred","inferred",640,NA,"not_reported","""the location was not specified, though it vaguely sounds as though it was from LA or the nearby area""","1886",7,"high",1,290.3,NA,"los_angeles","los_angeles","california","usa",34.020479,-118.4117325
"36","sbweekly_18770721","""Santa Barbara Weekly Press""",1877-07-21,8,"na","""https://cdnc.ucr.edu/?a=d&d=SBWP18770721.2.105&srpos=1&e=-------en--20-SBWP-1--txt-txIN-turtle-------""","""A 700-pounder. \n This morning, as the U. S. Coast Survey steamer McArthur was steaming from her late anchorage in Beecher’s Bay, Santa Rosa Island, toward the coast, a large turtle was descried just astern of the ship, lying in the water breast upwards. It was apparently disabled, as was then supposed, by the ship’s propeller. Those who were below decks were surprised by the sudden order of “hard-a-port!” and as they rushed on deck, to inquire why, were soon shown the immense specimen swimming off, showing its head every now and then as it came to the surface to breathe. The ship was heeded directly for it, and the dingy made ready to lower, one of the men, who professed to be a great turtle-catcher, in the bows ready for the attack upon the monster. The ship having approached to within a short distance of the object of its travels, the headway was checked and the boat was lowered. A few strokes with the oars brought the dingy to close range, and when the turtle came up to breathe, over went the man, landing astride the turtle's back. No doubt the reptile was surprised, for its surprise was evinced by its diving under the boat, carrying with it its unwelcome rider. It was a question whether to sink or to dismount, so our friend chose the latter alternative, coming to the surface blowing like a porpoise, while the turtle made off with its utmost speed. The boat followed in its wake, which could easily be distinguished by the broken water. A second dash was made, and again a third, but without avail. Meanwhile, whenever the opportunity offered, rifle shots were fired from the ship, all missing the mark. The chase became very exciting, especially as upon the fourth attempt the turtle showed signs of fatigue, diving under the boats without attempting to make off. Finally the ship approached and as the turtle rose to the surface to breathe, a rifle shot from the forecastle ended its career. The boat then ran alongside the turtle, and making a line fast to its flippers, towed it to the ship. The task of preparing it to hoist on board was no small one, as the turtle was immense, and not being quite dead was continually opening and closing its huge jaws. Eventually it was hoisted on board by the fall of one of the boats, and laid on its back on deck. It was the largest specimen ever seen by any one on board, weighing probably in the neighborhood of seven hundred pounds. One of the rear flippers was gone, although the accident had not been of late occurrence. This probably accounts for its inability to make better speed through the water. It was a female of the hawk-bill species. It had evidently been stunned by contact with the ship or the ship's propeller, as the monster’s head was bruised. The measurements taken were as follows: From the tip of the nose to that of the tail 6 feet 6 inches; from the tip of one fore flipper to that of the other 8 feet; around the breast 7 feet 10 inches. The McArthur came into port this afternoon with her immense prize.""","2","""A MONSTER TURTLE""","1","leatherback","reported","known",700,"6'6","not_reported","""the location could also be categorized more broadly as 'channel_islands; other measurements included were: 'from the tip of one fore flipper to that of the other 8 feet; around the breast 7 feet 10 inches', and the reported weight is said to be an estimate ('in the neighborhood'. Species could be mis-identified as a green""","1877",9,"high",1,317.51,198.12,"santa_rosa_island","santa_barbara","california","usa",33.9659616,-120.1104458
"37","sdunion_19110922","""San Diego Union and Daily Bee""",1911-09-22,10,"na","""https://cdnc.ucr.edu/?a=d&d=SDDU19110922.2.111&srpos=1&e=-------en--20-SDDU-1--txt-txIN-turtle+AND+alejandro+NOT+story+NOT+florida+NOT+jersey+NOT+snapping+NOT+turn+NOT+turned+NOT+doves+NOT+house-------""","""Legends of Peninsula Say Old Tortoise Alejandro Was Tamed by Selkirk. \n Old Alejandro has been captured alive, away down south of San Quintin, and now lives ignominiously upon the floor of the San Diego Fish company’s market at the foot of D street. \n Alejandro, the pet turtle of Robinson Crusoe, according to the legends of the Mexicans of Lower California, has been the terror of all fishermen since the whaling days, and so tradition says, in the days of the whalers fought the whaling boats. Antedating the days of the whaling ships that sailed hence from the coast of Maine, the old turtle wrested for his domain with the Spanish galleons, gold laden, and Manila bound. \n Many are the tales that the Mexicans tell their little children of the prowess of Old Alejandro, the turtle that knew no fear and that could sink a whale-boat with one stroke of his powerful flipper. Like the bugaboo of the northland, he would “get the little children if they did not watch out.” \n They say that he was gentle once, several hundred years ago, when he followed Robinson Crusoe around the shores of Magdalena bay, although he is not mentioned in the historical accounts that tell of the presence there of Alexander Selkirk (Robinson Crusoe. It is a matter of history that Selkirk was at that time the second-mate of a British warship. \n Legend following history, the folklore of the peninsula, is full of incidents in the life of old Alejandro. \n He was captured two weeks ago, speared by an Indian fisherman many miles below San Quintin. \n In company with two others of his kind, the famous old tortoise is awaiting the headsman’s knife and will soon round out his semi-millenium in a pot of soup on the range of a restauranteur.""","1","""Robinson Crusoe's Pet Turtle Speared Near Port of San Quintin""","1","green","inferred","inferred",NA,NA,"not_reported","""much of this report appears to be fiction or exaggerated for entertainment, but some aspects may be true.""","1911",6,"medium",1,NA,NA,"san_quintin","san_quintin","baja_california","mexico",30.5711336,-115.9413448
"38","sbweekly_19010829","""Santa Barbara Weekly Press""",1901-08-29,6,"na","""https://cdnc.ucr.edu/?a=d&d=SBWP19010829.2.38&srpos=2&e=-------en--20-SBWP-1--txt-txIN-turtle-------""","""The monster turtle that was captured by the Larco boys Wednesday afternoon died about 1 o’clock yesterday afternoon. It is supposed that It was Injured while being brought to the beach, and alto when being placed in the fish house. Many people were at the Larco residence during the morning to view the curiosity, and various scientists were searching for the proper species to which it belonged. There is some talk of having it stufl,ed. The idea is a good one, and were it carried out would make a valuable addition to the collection of curios now at the chamber of commerce. THE TURTLE. Dr. Yates contributes the following account of the ocean turtle, classifying the Santa Barbara find: The curious reptile known by the name of turtles, or tortoises, are remarkable for the peculiarity of being a vertebrate animals Wi.a their bones worn on the outside of the lody. They are divided into several general classes with different habits and characteristics. Some are confined to the land, others to the fresh water, and still others inhabit the ocean, which they rarely leave. . Some of these animals furnish the tortoise-shell of commerce. The kind most valued for this product is the ""hawkbill turtle,” which is found on portions of the west coast of Mexico; while the flesh of this turtle is not considered edible, its eggs are thought to be a great delicacy; the female fs very prolific, laying a large number of eggs at intervals of three weeks, which is also the period required to hatch the young. They are laid In the sand and hatched by the heat of the sun. When the hatched young have to run the gauntlet of many enemies before they reach the sea, toward which they instinctively rush. The writer has a specimen of the above species. The “green turtle” is the best known of the sea turtles. Its flesh is highly prized by epicures. The specimen captured by Mr. Larco’s fishermen is the “Luth,” or leathery turtle (Sphargis coriacia), so called from the fact of its having no horny plates, the bones being covered with a strong leathery skin. The eyelids open vertically Instead of horizontally, giving it a comical expression. About the back are seven longitudinal ridges, sharp and slightly toothed. The Jaw has two curved sharply pointed teeth, and the extremity of the lower Jaw is strongly hooped. The flesh is not good for food, as it causes many symptoms of poisoning in those who eat it It feeds on fish, and other marine animals, and lays about three hundred and fifty , eggs at a time. One of its best known hatching places is the Turtle Islands of Florida. It Inhabits the warm regions of the Atlantic, Pacific and Indian oceans, and grows to a great size, often weighing more than 1600 pounds and attains a length of 8 feet From the great development of its fore legs, it ib a good long-distance swimmer, and often ventures far out to sea, and is sometimes driven to strange countries. In a specimen eight feet long, the fore legs, which are devoid of claws, are about thfce feet long. Us general color Is a dark blackish olive, spotted and blotched with light yellow or white.""","2","""Monster Turtle.""","1","leatherback","reported","inferred",NA,"8'","not_reported","""specific location not given, just mentions Santa Barbara. Exact measurements of size and weight are also not given, but general measurements for the species as a whole is provided""","1901",8,"high",1,NA,NA,"santa_barbara","santa_barbara","california","usa",34.398587,-119.7498556
"39","sbweekly_19010822","""Santa Barbara Weekly Press""",1901-08-22,5,"na","""https://cdnc.ucr.edu/?a=d&d=SBWP19010822.2.42&srpos=3&e=-------en--20-SBWP-1--txt-txIN-turtle-------""","""Measures Over Six Feet in Length and Will Weigh More Than Six Hundred Pounds. \n Landed on the Beach After a Terrible Struggle—Is Considered of Great Value—Will be Put on Exhibition—Exceptionally Good Eating. \n Sebastian Larco is in possession of a large turtle caught by his men yesterday afternoon, which is considered to be worth hundreds of dollars to a museum or institute. \n Every afternoon about 4:30 o’clock the fishermen in his employ pull in their nets, which are set in the channel about a mile and a half out. Yesterday, while they were returning, they noticed several large splashes resembling a whale in distress, located in the center of the kelp. They immediately turned their boat in that direction, and on arriving at the spot noticed that the cause of the disturbance was a monster turtle, caught in the kelp and unable to extricate itself. After considerable hard work a rope was fastened to it and an effort made to bring it into the boat. Finally the monster was dragged in,  but scarcely had it been landed before it struck one of the men with its wing, or fin, sending him headlong into the ocean, and then crawled back into the water. \n The fisherman succeeded in getting back into the boat again, and, regardless of his wet condition, set about to securely fasten the rope to their prize. A terrible struggle ensued, the monster of the ocean fighting viciously for freedom, and the two men working to prevent him from doing so. \n At last the work was accomplished, but it was considered better not to again attempt to land him in the boat. The rope was securely fastened and the turtle towed to the beach and landed. \n A wagon was called and their capture was safely landed at Larco’s residence. Then another struggle began. The turtle objected to being taken into the fish house, and three powerful men were unable to master him. They were thrown aside by the turtle, carried upon his back and occasionally thrown down. More assistance was needed, and not until six men with ropes attached to the monster’s body were they able to conquer him. \n Captain Larco was interviewed by a representative of The Press and his account of the capture was as follows: \n “The boys have secured a great prize. It is a pure green turtle, and of great value, not only as a curiosity, but its meat is of the finest quality. During all my experience of almost half a century, I never heard of but one other being captured on the Pacific coast. It was taken by government officials aboard the survey boat McCarty, near San Francisco, many years ago. I should judge that the one captured by the boys weighed about 1000 pounds. They do not as a rule enter shallow water, but live thousands of miles at sea. It was a great surprise to me when I saw it.” \n The exact weigth of the turtle is not known, yet it will weigh over 600 pounds. IT measures almost seven feet in length by four feet across the back, and from tip to tip of the front fins over twelve feet. \n Mr. Larco will exhibit it, beginning tomorrow. An effort will be made to have it put in the bath house, where thousands of people could see it. By throwing salt water over it daily, it can be kept alive indefinitely, and no doubt a large price will be offered for it by some museum. \n Captain Alexander of the Santa Rosa was at the dock when it was brought in, and will ascertain its value when he reaches San Francisco. \n Plano Larco and Pietro Marfolli were the fishermen who captured it.”","2","""MONSTER GREEN TURTLE CAUGHT BY FISHERMEN IN THE CHANNEL""","1","green","reported","known",1000,"7'","""caught in the kelp""","""specific location not given, just says 'in the channel', which I assume to be the santa barbara channel. Further measurements given as: 'It measures almost seven feet in length by four feet across the back, and from tip to tip of the front fins over twelve feet.'""","1901",10,"high",1,453.59,NA,"santa_barbara_channel","na","california","usa",34.2419435,-119.89
"40","sbweekly_18770804","""Santa Barbara Weekly Press""",1877-08-04,8,"na","""https://cdnc.ucr.edu/?a=d&d=SBWP18770804.2.61&srpos=4&e=-------en--20-SBWP-1--txt-txIN-turtle-------""","“A deep-sea turtle of extraordinary size, weighing nearly 400 pounds, was exhibited in Newport, Rhode Island, on Thursday. It was caught in the vicinity. — [Boston Weekly Transcript. \n We can beat that. A turtle weighing nearly 1200 pounds was caught in the Santa Barbara channel week before last.”","1","""A Bigger One.""","1","green","inferred","known",1200,NA,"not_reported","""possible other species given the size, however, no notes on species are given""","1877",7,"high",1,544.31,NA,"santa_barbara_channel","na","california","usa",34.2419435,-119.89
"41","pvnews_19470828","""Palos Verdes Peninsula News""",1947-08-28,3,"na","""https://cdnc.ucr.edu/?a=d&d=PVPN19470828.2.37&srpos=86&e=-------en--20-PVPN-81--txt-txIN-turtle+NOT+story+NOT+florida+NOT+jersey+NOT+bangor+NOT+cuba+NOT+jamaica+NOT+chicago+NOT+snapping+NOT+turn+NOT+turned+NOT+turns+NOT+turning+NOT+deck+NOT+dove+NOT+doves+NOT+house+NOT+pond+NOT+lake+NOT+York+NOT+desert+NOT+race+NOT+school+NOT+neck+NOT+mock+NOT+necks+NOT+velvet-------""","""J. Adams \n Dr. William Lloyd, Director of the Cabrillo Reach Marine Museum, addressed members of the Friday Morning Study Club when they were conducted through the museum following their potluck picnic at the beach. Dr. Lloyd called attention to the fact that all wild creatures have the same problems as humans, that is, home, food and self-protection and their body is so developed to meet these problems. Of particular interest was the pelican, which has a seven or eight foot wing expansion. The wide wing spread compared to the body length enables the pelican to fly very slowly in its search for fish in the water. The bill is distinctive in its narrow top and scoop-net lower hill which spreads to hold a large quantity of fish. \n The huge leatherback turtle on display was harpooned off Point Vincente and weighed 1100 pounds and was estimated to have been between 300 and 1000 years old. \n During luncheon announcement was made by Mrs. Elmer Higgs, Club President, of the Overseas Relief Drive sponsored by church and civic groups as well as the Philharmonics and Artists concert series. Club members were invited to attend the Community Sing at Anderson Memorial 7:30 p. m., September 2nd. when they would be special guests. \n The first regular program of the year was announced for October 10th and memberships are now being received by Mrs. John Langer, Membership Chairman, 702 Ellery Drive. The luncheon was arranged by Mrs. Violette Boone, hospitality chairman. Also introduced were Mrs. W. H. Leisk, the club’s first president; Mrs. Fred Wright, charter member; and Mrs. L. R. Tarr, honorary life member.""","2","""Study Club Holds Potluck Picnic at Cabrillo Beach""","1","leatherback","reported","known",1100,NA,"not_reported","""The location can be labeled more broadly as la_county""","1947",9,"high",1,498.95,NA,"point_vincente","los_angeles","california","usa",33.7418706,-118.4107343
"42","spdaily_19060508","""San Pedro Daily News""",1906-05-08,2,"na","""https://cdnc.ucr.edu/?a=d&d=SPDN19060508.2.25&srpos=12&e=-------en--20-SPDN-1--txt-txIN-turtle+NOT+story+NOT+florida+NOT+jersey+NOT+bangor+NOT+cuba+NOT+jamaica+NOT+chicago+NOT+snapping+NOT+turn+NOT+turned+NOT+turns+NOT+turning+NOT+deck+NOT+dove+NOT+doves+NOT+house+NOT+pond+NOT+lake+NOT+York+NOT+desert+NOT+race+NOT+school+NOT+neck+NOT+mock+NOT+necks-------""","""Fisherman Brings In Sixteen Hundred Pound Turtle. \n The largest turtle on record was captured yesterday afternoon by Jerrie Marincovich, an Austrian fisherman who kas fishing off Catalina Island. The animal weighs nearly sixteen hundred pounds and is one of the most remarkable fish of its kind. It measures eight full feet in width from tip to tip, and is over seven feet in length. \n The largest turtle ever landed previous to this catch was caught by Geo. Evich a little over a year ago and weighed 1280 pounds. \n This latest record comes as a surprise to many of the old as well as young fishermen who have never before beheld such a specimen. Jerrie Marincovich, with his crew, were fishing for barracuda when they discovered a huge black mass in their nets which took the combined strength of all on board to pull it up. The immense turtle while being dragged the boat was drowned before the craft came ashore here. It is not yet decided just what will be done with the creature, but it is most likely that the same person who stuffed the large shark which was caught some time ago will be notified at Los Angeles and it is most probable that he will buy the animal to stuff and put on exhibition.""","2","""SEA MONSTER CAPTURED.""","1","leatherback","inferred","known",1600,"7'","not_reported","""This is the same observation (redundant) with latimes_19060509. other measurements include 8 feet in width; article also notes that another turtle was caught in the same area about a year prior, just slightly smaller in size. The prior capture refers to latimes_19040514. Inferred as loggerhead due to latimes_19060509.""","1906",8,"high",1,725.75,NA,"catalina_island","los_angeles","california","usa",33.3889849,-118.4549433
"43","spdaily_19070729","""San Pedro Daily News""",1907-07-29,1,"na","""https://cdnc.ucr.edu/?a=d&d=SPDN19070729.2.12&srpos=14&e=-------en--20-SPDN-1--txt-txIN-turtle+NOT+story+NOT+florida+NOT+jersey+NOT+bangor+NOT+cuba+NOT+jamaica+NOT+chicago+NOT+snapping+NOT+turn+NOT+turned+NOT+turns+NOT+turning+NOT+deck+NOT+dove+NOT+doves+NOT+house+NOT+pond+NOT+lake+NOT+York+NOT+desert+NOT+race+NOT+school+NOT+neck+NOT+mock+NOT+necks-------""","""Long Beach, July 29.— Captain Bert Moody in the launch seabright, yesterday sighted a monster turtle and ran up to it, but the shellback was too quick for him and went to the bottom. He says the monster is twenty feet long and would weigh 3000 pounds. \n Captain Billy Graves sunk a harpoon into the old fellow a year ago and a month later Captain Faschall ran up alongside the same turtle and found the harpoon still imbedded in his shell. Its home is about five miles from shore near the fishing banks, but he fights shy of tourists.""","2","""Monster Turtle At Home.""","1","leatherback","inferred","known",3000,"20'","not_reported","""given the (likely exaggerated) size and the fact that the shell was able to be harpooned, this was likely a leatherback, rather than a green""","1907",8,"high",1,1360.78,NA,"long_beach","los_angeles","california","usa",33.800208,-118.156115
"44","spdaily_19170608","""San Pedro Daily News""",1917-06-08,2,"na","""https://cdnc.ucr.edu/?a=d&d=SPDN19170608.2.14&srpos=54&e=-------en--20-SPDN-41--txt-txIN-turtle+NOT+story+NOT+florida+NOT+jersey+NOT+bangor+NOT+cuba+NOT+jamaica+NOT+chicago+NOT+snapping+NOT+turn+NOT+turned+NOT+turns+NOT+turning+NOT+deck+NOT+dove+NOT+doves+NOT+house+NOT+pond+NOT+lake+NOT+York+NOT+desert+NOT+race+NOT+school+NOT+neck+NOT+mock+NOT+necks-------""","""In the warehouse of the Avalon Fish company is a large turtle weighing 160 pounds. It was captured at Turtle Bay, two hundred miles down the coast from San Diego, from which place it was brought to the southern city, whence it was shipped by rail to San Pedro.""","2","""West Shore Notes""","1","green","inferred","known",160,NA,"not_reported","na","1917",8,"high",1,72.57,NA,"turtle_bay","mulege","baja_california_sur","mexico",27.6943941,-114.8965209
"45","sppilot_19381102","""San Pedro News Pilot""",1938-11-02,1,"na","""https://cdnc.ucr.edu/?a=d&d=SPNP19381102.2.12&srpos=14&e=-------en--20-SPNP-1--txt-txIN-turtle+NOT+story+NOT+florida+NOT+jersey+NOT+bangor+NOT+cuba+NOT+jamaica+NOT+chicago+NOT+snapping+NOT+turn+NOT+turned+NOT+turns+NOT+turning+NOT+deck+NOT+dove+NOT+doves+NOT+house+NOT+pond+NOT+lake+NOT+York+NOT+desert+NOT+race+NOT+school+NOT+neck+NOT+mock+NOT+necks-------""","""The 1100-pound giant sea turtle caught offshore early in September by Capt. Abe Bolton and crew of the bait boat Izu will be preserved for Cabrillo beach marine museum. \n Bolton and his men, according to Playground Director Ernest Ehrke, have given the specimen over to the playground department. A Wilmington cold storage firm, which kept the huge amphibian frozen solid for nearly six weeks, co-operated by writing off all charges, Ehrke said. It was to be moved by truck today. \n The turtle will be prepared for exhibit by Dr. William Lloyd, museum curator. Authorities are puzzled over the appearance of this species in California waters, declaring it is an equatorial turtle.""","2","""Place 1100-Pound Sea Turtle In Cabrillo Beach Museum""","1","possible_leatherback","inferred","inferred",1100,NA,"not_reported","""This appears to be the same observation and turtle as sppilot_19380912, sppilot_19470818, sppilot_19390830, sppilot_19390310, sajournal_19380912, and sppilot_19390529. Therefore, although no exact location is given, simply 'offshore', as well as no reported species, the information is inferred from those articles.""","1938",7,"high",1,498.95,NA,"point_vincente","los_angeles","california","usa",33.7418706,-118.4107343
"46","sppilot_19360813","""San Pedro News Pilot""",1936-08-13,1,"na","""https://cdnc.ucr.edu/?a=d&d=SPNP19360813.2.4&srpos=18&e=-------en--20-SPNP-1--txt-txIN-turtle+NOT+story+NOT+florida+NOT+jersey+NOT+bangor+NOT+cuba+NOT+jamaica+NOT+chicago+NOT+snapping+NOT+turn+NOT+turned+NOT+turns+NOT+turning+NOT+deck+NOT+dove+NOT+doves+NOT+house+NOT+pond+NOT+lake+NOT+York+NOT+desert+NOT+race+NOT+school+NOT+neck+NOT+mock+NOT+necks-------""","""A giant leatherback turtle, weighing 475 pounds, was brought into San Pedro this morning by the tuna boat Garfield, commanded by Capt. Jerry Acalin. It was caught in tuna nets during the night while the Garfield was fishing off Oceanside. \n Brought into the Independent Fish company’s market at the municipal fish wharf, the turtle was kept alive pending delivery to some aquarium or zoo. It remained very active with its head and flippers when placed on the wet cement floor of the market. Captain Acalin said the leatherback caused considerable damage to his nets. \n Old-time fishermen declare the turtle to be an inhabitant of tropical waters. Its hard shell back is covered with heavy black skin, on which are lodged a number of small white barnacles.""","2","""Giant Turtle Brought Here""","1","leatherback","reported","known",475,NA,"not_reported","""This appears to be the same observation as sppilot_19360819. the article also interestingly mentions that it has a hard shell, which isn't exactly true of leatherbacks, but it also 'heavy black skin' so likely the description is of a leatherback still.""","1936",9,"high",1,215.46,NA,"oceanside","san_diego","california","usa",33.2259756,-117.3175415
