Latitude,Longitude,Value,Value_Celsius
-12.5,97.5,1.781300105,0.9896111694444445
-12.5,102.5,1.828749313,1.0159718405555556
-12.5,107.5,1.760914909,0.9782860605555554
-12.5,112.5,1.715044542,0.9528025233333334
-12.5,117.5,1.575890578,0.8754947655555556
-12.5,122.5,1.65299894,0.9183327444444446
-12.5,127.5,1.786684947,0.9926027483333333
-12.5,132.5,2.011649009,1.1175827827777778
-12.5,137.5,2.043168776,1.1350937644444443
-12.5,142.5,2.117474619,1.176374788333333
-12.5,147.5,2.337351317,1.2985285094444443
-12.5,152.5,2.344547666,1.3025264811111112
-12.5,157.5,2.293934642,1.2744081344444445
-12.5,162.5,2.158942544,1.1994125244444445
-12.5,167.5,2.130174808,1.183430448888889
-12.5,172.5,1.97342563,1.0963475722222222
-12.5,177.5,1.983524136,1.1019578533333334
-7.5,-177.5,1.601988962,0.8899938677777778
-7.5,-172.5,1.640037098,0.9111317211111112
-7.5,-167.5,1.541044553,0.8561358627777778
-7.5,-162.5,1.365763207,0.7587573372222223
-7.5,-157.5,1.34211522,0.7456195666666666
-7.5,-137.5,1.210706188,0.6726145488888888
-7.5,-132.5,1.3721017,0.7622787222222223
-7.5,-127.5,1.281779045,0.7120994694444445
-7.5,-122.5,1.244553739,0.691418743888889
-7.5,-117.5,1.207812803,0.6710071127777777
-7.5,-112.5,1.219707876,0.6776154866666667
-7.5,-107.5,1.34281299,0.7460072166666668
-7.5,-102.5,1.305980456,0.7255446977777777
-7.5,-97.5,1.369252472,0.7606958177777778
-7.5,-92.5,1.592780092,0.8848778288888889
-7.5,-87.5,1.776496567,0.9869425372222221
-7.5,-82.5,1.965802046,1.0921122477777778
-7.5,-77.5,1.815560803,1.0086448905555556
-7.5,-72.5,1.992999452,1.1072219177777778
-7.5,-67.5,1.942154909,1.0789749494444445
-7.5,-52.5,3.301824124,1.8343467355555556
-7.5,-47.5,3.154259373,1.7523663183333333
-7.5,-42.5,3.22511779,1.7917321055555557
-7.5,-37.5,3.231563895,1.795313275
-7.5,-32.5,2.100681478,1.1670452655555554
-7.5,-27.5,1.959293229,1.0884962383333334
-7.5,-22.5,2.028037927,1.1266877372222224
-7.5,-17.5,2.139391907,1.1885510594444444
-7.5,-12.5,2.343911678,1.3021731544444444
-7.5,-7.5,2.465046074,1.3694700411111111
-7.5,-2.5,2.61958641,1.4553257833333335
-7.5,2.5,2.782983189,1.5461017716666665
-7.5,7.5,3.138938039,1.743854466111111
-7.5,12.5,3.304489132,1.8358272955555555
-7.5,17.5,2.847047063,1.5816928127777778
-7.5,22.5,2.513099831,1.3961665727777777
-7.5,27.5,2.301957691,1.278865383888889
-7.5,32.5,2.040935059,1.1338528105555556
-7.5,37.5,2.538669731,1.410372072777778
-7.5,42.5,1.934384476,1.0746580422222223
-7.5,47.5,1.901116909,1.0561760605555555
-7.5,52.5,1.939718555,1.0776214194444445
-7.5,57.5,2.042774903,1.1348749461111112
-7.5,62.5,2.131374813,1.1840971183333333
-7.5,67.5,2.122159258,1.1789773655555555
-7.5,72.5,1.993652521,1.107584733888889
-7.5,77.5,1.91058772,1.0614376222222224
-7.5,82.5,1.917376729,1.0652092938888889
-7.5,87.5,2.009922426,1.11662357
-7.5,92.5,2.030744657,1.1281914761111111
-7.5,97.5,1.979227916,1.0995710644444445
-7.5,102.5,1.879025267,1.0439029261111112
-7.5,107.5,1.783074654,0.99059703
-7.5,112.5,1.696687641,0.9426042450000001
-7.5,117.5,1.669478269,0.9274879272222223
-7.5,122.5,1.696471821,0.942484345
-7.5,127.5,1.822246308,1.01235906
-7.5,132.5,1.929393912,1.0718855066666668
-7.5,137.5,2.023302775,1.1240570972222221
-7.5,142.5,2.073297156,1.1518317533333335
-7.5,147.5,2.210697729,1.228165405
-7.5,152.5,2.332661156,1.2959228644444445
-7.5,157.5,2.207384364,1.2263246466666666
-7.5,162.5,2.068241522,1.149023067777778
-7.5,167.5,1.988185904,1.1045477244444446
-7.5,172.5,1.774176827,0.9856537927777779
-7.5,177.5,1.763055156,0.9794750866666667
-2.5,-177.5,1.701972094,0.9455400522222221
-2.5,-172.5,1.468245302,0.8156918344444444
-2.5,-167.5,1.372144462,0.7623024788888889
-2.5,-162.5,1.275134118,0.7084078433333334
-2.5,-157.5,1.25544872,0.6974715111111112
-2.5,-152.5,1.032003748,0.5733354155555556
-2.5,-137.5,1.350990325,0.7505501805555554
-2.5,-132.5,1.121517694,0.6230653855555555
-2.5,-127.5,1.244404665,0.6913359250000001
-2.5,-122.5,1.282564906,0.7125360588888889
-2.5,-117.5,1.123409964,0.6241166466666667
-2.5,-112.5,1.048285339,0.5823807438888888
-2.5,-107.5,1.065503221,0.5919462338888889
-2.5,-102.5,1.015184733,0.5639915183333333
-2.5,-97.5,1.145030385,0.6361279916666667
-2.5,-92.5,1.308254478,0.7268080433333334
-2.5,-87.5,1.380823356,0.7671240866666668
-2.5,-82.5,1.629400849,0.9052226938888889
-2.5,-77.5,2.172527547,1.2069597483333334
-2.5,-72.5,1.98440392,1.1024466222222222
-2.5,-67.5,2.208583195,1.2269906638888888
-2.5,-62.5,3.096802352,1.7204457511111113
-2.5,-57.5,2.912357354,1.617976307777778
-2.5,-52.5,2.971180518,1.6506558433333334
-2.5,-47.5,2.830305078,1.57239171
-2.5,-42.5,2.182452599,1.212473666111111
-2.5,-37.5,1.964591541,1.091439745
-2.5,-32.5,1.898695736,1.0548309644444445
-2.5,-27.5,1.971571052,1.0953172511111111
-2.5,-22.5,2.086779583,1.1593219905555556
-2.5,-17.5,2.202445883,1.2235810461111112
-2.5,-12.5,2.257404622,1.254113678888889
-2.5,-7.5,2.331754071,1.2954189283333335
-2.5,-2.5,2.536941451,1.4094119172222224
-2.5,2.5,2.743657852,1.5242543622222222
-2.5,7.5,2.946241129,1.6368006272222224
-2.5,12.5,2.946706067,1.6370589261111113
-2.5,17.5,2.692139747,1.495633192777778
-2.5,22.5,2.779128969,1.5439605383333332
-2.5,27.5,2.655219852,1.47512214
-2.5,32.5,2.166889514,1.203827507777778
-2.5,37.5,2.842313409,1.5790630049999999
-2.5,42.5,2.195377256,1.2196540311111113
-2.5,47.5,2.094726487,1.1637369372222222
-2.5,52.5,2.167877103,1.2043761683333334
-2.5,57.5,2.35138589,1.3063254944444445
-2.5,62.5,2.477351724,1.3763065133333334
-2.5,67.5,2.45902979,1.3661276611111113
-2.5,72.5,2.324134152,1.29118564
-2.5,77.5,2.193828733,1.2187937405555556
-2.5,82.5,2.131158421,1.1839769005555556
-2.5,87.5,2.082957463,1.1571985905555555
-2.5,92.5,1.986018258,1.1033434766666668
-2.5,97.5,1.848805944,1.0271144133333334
-2.5,102.5,1.854665321,1.0303696227777777
-2.5,107.5,1.707100777,0.9483893205555556
-2.5,112.5,1.796746233,0.9981923516666666
-2.5,117.5,1.768665832,0.9825921288888888
-2.5,122.5,1.811331353,1.006295196111111
-2.5,127.5,1.900363743,1.055757635
-2.5,132.5,1.976463735,1.0980354083333335
-2.5,137.5,2.026978456,1.1260991422222224
-2.5,142.5,2.051650405,1.1398057805555557
-2.5,147.5,2.16540353,1.203001961111111
-2.5,152.5,2.139865409,1.1888141161111112
-2.5,157.5,2.118652246,1.1770290255555556
-2.5,162.5,2.025222872,1.1251238177777778
-2.5,167.5,1.664627046,0.9247928033333334
-2.5,172.5,1.686573016,0.936985008888889
-2.5,177.5,1.710003864,0.9500021466666667
2.5,-177.5,1.752676108,0.9737089488888889
2.5,-172.5,1.548741667,0.8604120372222223
2.5,-167.5,1.425489619,0.7919386772222222
2.5,-162.5,1.301922162,0.7232900900000001
2.5,-157.5,1.211363849,0.6729799161111111
2.5,-137.5,1.054294671,0.5857192616666667
2.5,-132.5,0.933144171,0.5184134283333334
2.5,-127.5,1.01139761,0.561887561111111
2.5,-122.5,1.208552955,0.6714183083333334
2.5,-117.5,1.159922093,0.6444011627777778
2.5,-112.5,0.960107049,0.533392805
2.5,-107.5,0.898948903,0.4994160572222222
2.5,-102.5,1.014991509,0.5638841716666666
2.5,-97.5,1.178974238,0.6549856877777778
2.5,-92.5,1.270089159,0.7056050883333334
2.5,-87.5,1.300180327,0.7223224038888889
2.5,-82.5,1.506244638,0.8368025766666667
2.5,-77.5,1.925346294,1.0696368299999999
2.5,-72.5,2.234343145,1.2413017472222223
2.5,-67.5,2.404495211,1.3358306727777778
2.5,-62.5,2.714179469,1.5078774827777777
2.5,-57.5,2.746961383,1.5260896572222222
2.5,-52.5,2.49490811,1.3860600611111111
2.5,-47.5,1.517898043,0.8432766905555555
2.5,-42.5,1.671161301,0.928422945
2.5,-37.5,1.883237622,1.0462431233333334
2.5,-32.5,2.04693259,1.1371847722222224
2.5,-27.5,2.181499034,1.2119439077777776
2.5,-22.5,2.328100357,1.2933890872222222
2.5,-17.5,2.375338548,1.3196325266666669
2.5,-12.5,2.448640897,1.360356053888889
2.5,-7.5,2.489992526,1.383329181111111
2.5,-2.5,2.637895975,1.4654977638888889
2.5,2.5,2.849720678,1.5831781544444445
2.5,7.5,2.978989121,1.654993956111111
2.5,12.5,2.583267225,1.4351484583333334
2.5,17.5,2.771759454,1.5398663633333334
2.5,22.5,2.647050075,1.470583375
2.5,27.5,2.678572049,1.4880955827777778
2.5,32.5,2.293475751,1.2741531949999998
2.5,37.5,2.631205604,1.461780891111111
2.5,42.5,2.552778705,1.4182103916666666
2.5,47.5,2.259201878,1.2551121544444444
2.5,52.5,2.211946688,1.228859271111111
2.5,57.5,2.375253427,1.3195852372222223
2.5,62.5,2.484155001,1.3800861116666665
2.5,67.5,2.470100469,1.3722780383333335
2.5,72.5,2.358384515,1.3102136194444445
2.5,77.5,2.20969372,1.2276076222222223
2.5,82.5,2.124882047,1.180490026111111
2.5,87.5,2.05100235,1.1394457500000001
2.5,92.5,1.94245871,1.0791437277777778
2.5,97.5,1.891849823,1.0510276794444444
2.5,102.5,1.917963211,1.0655351172222223
2.5,107.5,1.639385173,0.9107695405555556
2.5,112.5,1.854978225,1.0305434583333333
2.5,117.5,1.87119588,1.0395532666666665
2.5,122.5,1.797866793,0.998814885
2.5,127.5,1.921778979,1.0676549883333333
2.5,132.5,1.91273855,1.0626325277777777
2.5,137.5,1.988096414,1.1044980077777777
2.5,142.5,2.104261886,1.1690343811111112
2.5,147.5,2.145648902,1.1920271677777778
2.5,152.5,2.055068285,1.1417046027777777
2.5,157.5,1.981881764,1.1010454244444443
2.5,162.5,2.129674006,1.1831522255555555
2.5,167.5,1.855248569,1.0306936494444445
2.5,172.5,1.734986884,0.9638816022222222
7.5,-177.5,1.716817894,0.9537877188888889
7.5,-172.5,1.63830517,0.9101695388888889
7.5,-167.5,1.570470411,0.8724835616666667
7.5,-162.5,1.404200605,0.7801114472222221
7.5,-157.5,1.389019927,0.7716777372222222
7.5,-152.5,1.23027982,0.6834887888888889
7.5,-147.5,1.151844769,0.6399137605555556
7.5,-142.5,1.2455956,0.6919975555555555
7.5,-137.5,1.370924677,0.7616248205555556
7.5,-132.5,1.134207475,0.6301152638888889
7.5,-127.5,1.069041558,0.5939119766666666
7.5,-122.5,1.028283094,0.5712683855555556
7.5,-117.5,0.927041226,0.5150229033333333
7.5,-112.5,0.980531331,0.5447396283333333
7.5,-107.5,1.151882412,0.6399346733333333
7.5,-102.5,1.345404347,0.7474468594444443
7.5,-97.5,1.439634538,0.7997969655555556
7.5,-92.5,1.521926776,0.8455148755555555
7.5,-87.5,1.540412914,0.8557849522222223
7.5,-82.5,1.646878612,0.9149325622222223
7.5,-77.5,1.886401772,1.0480009844444445
7.5,-72.5,2.048070452,1.137816917777778
7.5,-67.5,2.600583005,1.4447683361111112
7.5,-62.5,2.675863079,1.4865905994444444
7.5,-57.5,2.142537145,1.1902984138888888
7.5,-52.5,1.574783931,0.8748799616666667
7.5,-47.5,1.591942442,0.8844124677777777
7.5,-42.5,1.735104328,0.9639468488888888
7.5,-37.5,1.931040568,1.0728003155555554
7.5,-32.5,2.12560881,1.1808937833333333
7.5,-27.5,2.232257479,1.2401430438888887
7.5,-22.5,2.375498321,1.3197212894444443
7.5,-17.5,2.432574595,1.3514303305555557
7.5,-12.5,2.547983602,1.4155464455555555
7.5,-7.5,2.693033871,1.4961299283333334
7.5,-2.5,2.553639695,1.4186887194444446
7.5,2.5,2.691696272,1.4953868177777778
7.5,7.5,2.112971955,1.1738733083333333
7.5,12.5,2.035485633,1.1308253516666666
7.5,17.5,2.095254366,1.1640302033333332
7.5,22.5,2.377776112,1.3209867288888888
7.5,27.5,2.5494541,1.416363388888889
7.5,32.5,2.565321217,1.425178453888889
7.5,37.5,2.38240736,1.3235596444444446
7.5,42.5,2.46770796,1.3709488666666667
7.5,47.5,2.652364247,1.4735356927777776
7.5,52.5,2.168768065,1.2048711472222222
7.5,57.5,2.345016546,1.30278697
7.5,62.5,2.367907875,1.3155043750000002
7.5,67.5,2.370295824,1.3168310133333332
7.5,72.5,2.313239005,1.2851327805555555
7.5,77.5,2.201111981,1.2228399894444444
7.5,82.5,2.17547924,1.2085995777777778
7.5,87.5,2.119885671,1.1777142616666667
7.5,92.5,2.039775844,1.133208802222222
7.5,97.5,1.931199527,1.0728886261111112
7.5,102.5,1.819386189,1.010770105
7.5,107.5,1.540754806,0.8559748922222222
7.5,112.5,1.568334668,0.8712970377777779
7.5,117.5,1.528200818,0.8490004544444445
7.5,122.5,1.547657135,0.8598095194444444
7.5,127.5,1.798846744,0.9993593022222222
7.5,132.5,1.829879837,1.0165999094444444
7.5,137.5,1.88743836,1.0485768666666668
7.5,142.5,2.009612992,1.1164516622222225
7.5,147.5,1.953589744,1.0853276355555554
7.5,152.5,1.864983052,1.0361016955555555
7.5,157.5,1.826821546,1.0149008588888888
7.5,162.5,1.914176552,1.0634314177777777
7.5,167.5,1.811380488,1.0063224933333332
12.5,-172.5,1.669795592,0.9276642177777779
12.5,-167.5,1.641255791,0.9118087727777778
12.5,-162.5,1.531771085,0.8509839361111111
12.5,-157.5,1.433254055,0.7962522527777778
12.5,-152.5,1.418209009,0.7878938938888889
12.5,-147.5,1.444334526,0.80240807
12.5,-142.5,1.422952531,0.7905291838888888
12.5,-137.5,1.423710979,0.7909505438888889
12.5,-132.5,1.248054465,0.6933635916666667
12.5,-127.5,1.232016967,0.6844538705555556
12.5,-122.5,1.380463848,0.76692436
12.5,-117.5,1.234038876,0.6855771533333334
12.5,-112.5,1.247143912,0.692857728888889
12.5,-107.5,1.253790629,0.6965503494444445
12.5,-102.5,1.392994602,0.77388589
12.5,-97.5,1.609312702,0.8940626122222223
12.5,-92.5,1.73765712,0.9653650666666667
12.5,-87.5,1.667930807,0.9266282261111112
12.5,-82.5,1.789052903,0.9939182794444444
12.5,-77.5,1.833646694,1.0186926077777778
12.5,-72.5,1.980639655,1.100355363888889
12.5,-67.5,1.962051367,1.0900285372222223
12.5,-62.5,1.877322582,1.04295699
12.5,-57.5,1.823564649,1.0130914716666668
12.5,-52.5,1.672351237,0.9290840205555556
12.5,-47.5,1.621049002,0.9005827788888888
12.5,-42.5,1.673283915,0.929602175
12.5,-37.5,1.850219511,1.0278997283333333
12.5,-32.5,2.01639913,1.1202217388888889
12.5,-27.5,2.062362568,1.1457569822222224
12.5,-22.5,2.124405902,1.180225501111111
12.5,-17.5,2.392320964,1.3290672022222223
12.5,-12.5,2.581951018,1.4344172322222222
12.5,-7.5,2.673099935,1.4850555194444446
12.5,-2.5,2.28574924,1.2698606888888888
12.5,2.5,1.996474832,1.1091526844444446
12.5,7.5,2.108524113,1.171402285
12.5,12.5,1.604272609,0.8912625605555555
12.5,17.5,1.759476791,0.9774871061111112
12.5,22.5,1.922775773,1.0682087627777779
12.5,27.5,1.904046561,1.057803645
12.5,32.5,2.617274044,1.4540411355555556
12.5,37.5,2.530874955,1.4060416416666666
12.5,42.5,2.382349544,1.3235275244444447
12.5,47.5,2.366143412,1.3145241177777778
12.5,52.5,2.131295303,1.1840529461111111
12.5,57.5,2.333640726,1.29646707
12.5,62.5,2.339610025,1.299783347222222
12.5,67.5,2.337361159,1.2985339772222222
12.5,72.5,2.32204041,1.29002245
12.5,77.5,2.147974533,1.193319185
12.5,82.5,2.106195242,1.1701084677777778
12.5,87.5,2.050006619,1.1388925661111111
12.5,92.5,1.937852217,1.076584565
12.5,97.5,1.924100454,1.0689446966666667
12.5,102.5,2.109835653,1.1721309183333335
12.5,107.5,2.36080707,1.3115594833333333
12.5,112.5,1.853581281,1.0297673783333332
12.5,117.5,1.703704817,0.946502676111111
12.5,122.5,1.671354375,0.9285302083333333
12.5,127.5,1.801829684,1.0010164911111112
12.5,132.5,1.704538704,0.9469659466666668
12.5,137.5,1.85531575,1.030730972222222
12.5,142.5,1.929577037,1.0719872427777777
12.5,147.5,1.957034301,1.0872412783333332
12.5,152.5,1.975342902,1.0974127233333333
17.5,-177.5,1.808811268,1.0048951488888889
17.5,-172.5,1.758387002,0.9768816677777777
17.5,-167.5,1.752895734,0.9738309633333332
17.5,-162.5,1.634312907,0.907951615
17.5,-157.5,1.543602715,0.857557063888889
17.5,-152.5,1.38308404,0.7683800222222222
17.5,-147.5,1.351625291,0.7509029394444444
17.5,-142.5,1.239581958,0.6886566433333334
17.5,-137.5,1.164031165,0.6466839805555555
17.5,-132.5,1.259614557,0.699785865
17.5,-127.5,1.46606845,0.8144824722222223
17.5,-122.5,1.747689601,0.9709386672222222
17.5,-117.5,1.723869824,0.9577054577777778
17.5,-112.5,1.433756081,0.7965311561111111
17.5,-107.5,1.238370436,0.6879835755555557
17.5,-102.5,1.652497703,0.9180542794444446
17.5,-97.5,1.837826307,1.021014615
17.5,-92.5,1.646944442,0.9149691344444444
17.5,-87.5,1.983392969,1.101884982777778
17.5,-82.5,1.656534319,0.9202968438888889
17.5,-77.5,1.887004812,1.0483360066666667
17.5,-72.5,1.961383241,1.0896573561111111
17.5,-67.5,2.050892225,1.1393845694444444
17.5,-62.5,1.99606578,1.1089254333333334
17.5,-57.5,1.880896035,1.0449422416666667
17.5,-52.5,1.840413133,1.0224517405555555
17.5,-47.5,1.762799385,0.9793329916666669
17.5,-42.5,1.764718168,0.9803989822222222
17.5,-37.5,1.903853244,1.0576962466666666
17.5,-32.5,2.026340777,1.125744876111111
17.5,-27.5,1.964726085,1.0915144916666666
17.5,-22.5,1.890764051,1.0504244727777778
17.5,-17.5,1.912273542,1.06237419
17.5,-12.5,3.540792224,1.967106791111111
17.5,-7.5,2.907608995,1.6153383305555555
17.5,-2.5,2.715984422,1.5088802344444445
17.5,2.5,2.377323122,1.3207350677777778
17.5,7.5,1.942007072,1.0788928177777777
17.5,12.5,1.60972126,0.8942895888888889
17.5,17.5,1.792770336,0.9959835199999999
17.5,22.5,1.761552035,0.9786400194444445
17.5,27.5,2.094927119,1.1638483994444444
17.5,32.5,2.58826637,1.437925761111111
17.5,37.5,2.020220296,1.1223446088888889
17.5,42.5,2.302361904,1.2790899466666668
17.5,47.5,3.13393249,1.7410736055555553
17.5,52.5,2.879341641,1.5996342449999998
17.5,57.5,2.450520089,1.3614000494444443
17.5,62.5,2.331126596,1.2950703311111111
17.5,67.5,2.284661516,1.2692563977777778
17.5,72.5,2.184380967,1.2135449816666666
17.5,77.5,2.09829392,1.1657188444444444
17.5,82.5,1.90780534,1.0598918555555554
17.5,87.5,1.894628898,1.05257161
17.5,92.5,1.652006703,0.9177815016666666
17.5,97.5,2.393492139,1.329717855
17.5,102.5,1.90164095,1.0564671944444446
17.5,107.5,1.965858118,1.0921433988888891
17.5,112.5,2.23498417,1.2416578722222225
17.5,117.5,2.114530546,1.1747391922222223
17.5,122.5,1.970899891,1.0949443838888888
17.5,127.5,1.601528021,0.8897377894444445
17.5,132.5,1.593978346,0.8855435255555556
17.5,137.5,1.629400438,0.9052224655555556
17.5,142.5,1.681094978,0.9339416544444445
17.5,147.5,1.882363886,1.0457577144444443
17.5,152.5,1.93523601,1.0751311166666666
17.5,157.5,1.899335286,1.0551862699999999
22.5,-177.5,1.735631062,0.9642394788888888
22.5,-172.5,1.786906843,0.9927260238888889
22.5,-167.5,1.743496159,0.9686089772222223
22.5,-162.5,1.717896368,0.9543868711111111
22.5,-157.5,1.706372701,0.947984833888889
22.5,-152.5,1.524332827,0.8468515705555556
22.5,-147.5,1.447021741,0.8039009672222223
22.5,-142.5,1.304795578,0.7248864322222223
22.5,-137.5,1.2107551539999999,0.6726417522222222
22.5,-132.5,1.359966544,0.7555369688888889
22.5,-127.5,1.628929158,0.9049606433333334
22.5,-122.5,1.858330626,1.0324059033333333
22.5,-117.5,1.94700832,1.0816712888888889
22.5,-112.5,1.777319312,0.9873996177777777
22.5,-107.5,1.53982196,0.8554566444444445
22.5,-102.5,2.011030776,1.1172393200000001
22.5,-97.5,2.034048523,1.1300269572222221
22.5,-92.5,1.476088023,0.8200489016666667
22.5,-87.5,1.21191876,0.6732882
22.5,-82.5,1.466322152,0.8146234177777778
22.5,-77.5,1.702483571,0.945824206111111
22.5,-72.5,1.862437577,1.0346875427777777
22.5,-67.5,1.928344772,1.071302651111111
22.5,-62.5,2.053132406,1.1406291144444445
22.5,-57.5,2.029655457,1.127586365
22.5,-52.5,1.935973649,1.0755409161111111
22.5,-47.5,1.866206024,1.0367811244444445
22.5,-42.5,1.878161287,1.0434229372222221
22.5,-37.5,2.032787062,1.1293261455555557
22.5,-32.5,2.193768396,1.2187602199999998
22.5,-27.5,2.119975009,1.177763893888889
22.5,-22.5,1.897720467,1.0542891483333332
22.5,-17.5,1.989819563,1.1054553127777778
22.5,-12.5,3.601236439,2.000686910555556
22.5,-7.5,3.629858066,2.0165878144444442
22.5,-2.5,3.575710207,1.9865056705555557
22.5,2.5,3.276621347,1.8203451927777776
22.5,7.5,2.703009651,1.5016720283333334
22.5,12.5,2.421265984,1.3451477688888889
22.5,17.5,2.166678532,1.2037102955555556
22.5,22.5,2.06311706,1.1461761444444445
22.5,27.5,2.290808113,1.272671173888889
22.5,32.5,2.278571009,1.2658727827777778
22.5,37.5,2.095839541,1.1643553005555556
22.5,42.5,2.996070343,1.6644835238888889
22.5,47.5,3.520709846,1.9559499144444443
22.5,52.5,3.579132845,1.9884071361111113
22.5,57.5,2.84698922,1.581660677777778
22.5,62.5,2.199223883,1.2217910461111112
22.5,67.5,2.20804684,1.226692688888889
22.5,72.5,1.97155133,1.0953062944444445
22.5,77.5,1.836597528,1.02033196
22.5,82.5,1.728385479,0.960214155
22.5,87.5,1.942511805,1.0791732250000001
22.5,92.5,1.982814758,1.1015637544444443
22.5,97.5,2.817513799,1.5652854438888888
22.5,102.5,1.8824468,1.0458037777777778
22.5,107.5,1.549086821,0.8606037894444444
22.5,112.5,2.487288255,1.3818268083333334
22.5,117.5,2.4335914,1.3519952222222225
22.5,122.5,2.245072384,1.2472624355555557
22.5,127.5,1.707308184,0.9485045466666667
22.5,132.5,1.508982339,0.8383235216666667
22.5,137.5,1.607804987,0.8932249927777778
22.5,142.5,1.626338762,0.9035215344444444
22.5,147.5,1.640753352,0.91152964
22.5,152.5,1.808138995,1.0045216638888887
22.5,157.5,1.698195251,0.9434418061111111
22.5,162.5,1.656456995,0.920253886111111
22.5,167.5,1.679954467,0.9333080372222222
22.5,172.5,1.668097317,0.9267207316666668
22.5,177.5,1.705869305,0.9477051694444444
27.5,-177.5,1.704342586,0.9468569922222222
27.5,-172.5,1.889299914,1.0496110633333333
27.5,-167.5,1.855684931,1.0309360727777779
27.5,-162.5,1.8462825919999999,1.0257125511111111
27.5,-157.5,1.8569858,1.0316587777777777
27.5,-152.5,1.826904342,1.0149468566666666
27.5,-147.5,1.77978848,0.9887713777777777
27.5,-142.5,1.566990083,0.8705500461111112
27.5,-137.5,1.364372376,0.7579846533333333
27.5,-132.5,1.36578108,0.7587672666666667
27.5,-127.5,1.58827793,0.8823766277777778
27.5,-122.5,1.796552854,0.998084918888889
27.5,-117.5,2.065425956,1.1474588644444443
27.5,-112.5,2.90219898,1.6123327666666667
27.5,-107.5,2.300709484,1.2781719355555556
27.5,-102.5,2.083840273,1.1576890405555555
27.5,-97.5,2.246195599,1.2478864438888888
27.5,-92.5,1.460042747,0.8111348594444444
27.5,-87.5,0.922613226,0.5125629033333333
27.5,-82.5,1.000441834,0.5558010188888889
27.5,-77.5,1.202335788,0.6679643266666667
27.5,-72.5,1.587696883,0.8820538238888889
27.5,-67.5,1.884720003,1.0470666683333334
27.5,-62.5,2.027341578,1.1263008766666667
27.5,-57.5,1.99874464,1.110413688888889
27.5,-52.5,1.853097642,1.02949869
27.5,-47.5,1.739490759,0.966383755
27.5,-42.5,1.658252374,0.9212513188888889
27.5,-37.5,1.820925952,1.011625528888889
27.5,-32.5,2.113455402,1.17414189
27.5,-27.5,2.271384059,1.2618800327777775
27.5,-22.5,2.257754641,1.2543081338888888
27.5,-17.5,2.264585103,1.2581028349999999
27.5,-12.5,2.730023684,1.5166798244444442
27.5,-7.5,3.963395877,2.201886598333333
27.5,-2.5,4.137063253,2.298368473888889
27.5,2.5,3.975669683,2.2087053794444444
27.5,7.5,3.663138693,2.0350770516666667
27.5,12.5,3.12417977,1.7356554277777778
27.5,17.5,2.540586981,1.4114372116666667
27.5,22.5,2.260352773,1.2557515405555557
27.5,27.5,2.318327156,1.2879595311111112
27.5,32.5,2.333348665,1.2963048138888889
27.5,37.5,2.423801856,1.3465565866666667
27.5,42.5,3.208511489,1.7825063827777778
27.5,47.5,3.226560993,1.792533885
27.5,52.5,2.904195313,1.6134418405555553
27.5,57.5,2.848919705,1.5827331694444444
27.5,62.5,2.600136859,1.4445204772222222
27.5,67.5,2.165893017,1.2032738983333333
27.5,72.5,2.286633361,1.270351867222222
27.5,77.5,2.016545258,1.120302921111111
27.5,82.5,1.94573893,1.0809660722222223
27.5,87.5,2.063796642,1.14655369
27.5,92.5,2.370254871,1.3168082616666668
27.5,97.5,2.416168286,1.3423157144444444
27.5,102.5,2.305609077,1.2808939316666668
27.5,107.5,2.11336738,1.174092988888889
27.5,112.5,2.255128304,1.2528490577777776
27.5,117.5,2.747991709,1.5266620605555556
27.5,122.5,2.289694784,1.2720526577777778
27.5,127.5,2.393987674,1.3299931522222221
27.5,132.5,1.956067328,1.0867040711111111
27.5,137.5,1.57201708,0.8733428222222223
27.5,142.5,1.672381764,0.92910098
27.5,147.5,1.22006549,0.6778141611111111
27.5,152.5,1.223375781,0.6796532116666667
27.5,157.5,1.357830133,0.7543500738888889
27.5,162.5,1.530039606,0.8500220033333333
27.5,167.5,1.732943908,0.9627466155555555
27.5,172.5,1.630223184,0.9056795466666667
27.5,177.5,1.664896227,0.9249423483333334
32.5,-177.5,1.816248907,1.0090271705555556
32.5,-172.5,1.871530915,1.0397393972222222
32.5,-167.5,1.806054973,1.0033638738888888
32.5,-162.5,1.947357145,1.0818650805555556
32.5,-157.5,2.083212536,1.1573402977777778
32.5,-152.5,2.148924479,1.1938469327777779
32.5,-147.5,2.152484072,1.1958244844444446
32.5,-142.5,1.880033448,1.0444630266666666
32.5,-137.5,1.599397815,0.8885543416666666
32.5,-132.5,1.443790524,0.8021058466666666
32.5,-127.5,1.553005347,0.8627807483333334
32.5,-122.5,1.890051059,1.0500283661111112
32.5,-117.5,3.219891449,1.7888285827777777
32.5,-112.5,2.883752309,1.602084616111111
32.5,-107.5,2.40959304,1.3386628
32.5,-102.5,2.950391017,1.6391061205555555
32.5,-97.5,0.623192467,0.3462180372222222
32.5,-92.5,0.883375847,0.4907643594444445
32.5,-87.5,0.434729999,0.2415166661111111
32.5,-82.5,0.774652491,0.430362495
32.5,-77.5,0.638128989,0.354516105
32.5,-72.5,1.266616391,0.7036757727777777
32.5,-67.5,1.847247664,1.0262487022222222
32.5,-62.5,2.145372702,1.1918737233333332
32.5,-57.5,2.117362918,1.1763127322222222
32.5,-52.5,1.924983815,1.0694354527777779
